|id|dialog|url|movie
163|163|[A tortured scream breaks the air.]|https://www.tk421.net/lotr/film/fotr/img/fotr0223.jpg|The Fellowship of the Ring
164|164|[Huge gates at a different tower open slowly outward. On horseback, nine cloaked figures ride out.]|https://www.tk421.net/lotr/film/fotr/img/fotr0224.jpg|The Fellowship of the Ring
165|165|[Day has come. In the distance, a smoking volcano belches out ash and fire into a dark sky. Gandalf, on a white horse, comes to a halt on a hill and watches.]|https://www.tk421.net/lotr/film/fotr/img/fotr0225.jpg|The Fellowship of the Ring
166|166|[Closer to Gandalf's position is a white-towered city, set against a mountain range. Gandalf heads towards it.]|https://www.tk421.net/lotr/film/fotr/img/fotr0228.jpg|The Fellowship of the Ring
167|167|[With the help of a librarian, Gandalf goes deep into the city and finds himself in a dark room, covered from floor to ceiling in books and ancient scrolls.]|https://www.tk421.net/lotr/film/fotr/img/fotr0229.jpg|The Fellowship of the Ring
168|168|[He shuffles through them. Eventually he sits down with a glass of wine and begins to read by the flickering candlelight.]|https://www.tk421.net/lotr/film/fotr/img/fotr0230.jpg|The Fellowship of the Ring
169|169|[Isildur, lying on the ground, stares at the Ring on Sauron's severed finger. He reaches out to grab it, crushing the burnt finger to char.]||
170|170|"Gandalf: ""'It has come to me, the One Ring. It shall be an heirloom of my kingdom. All those who follow in my bloodline shall be bound to its fate for I will risk no hurt to the Ring. It is precious to me, though I buy it with great pain.'"" [The Ring in Isildur's fingers seems to shrink] ""'The markings upon the band begin to fade. The writing, which at first was as clear as red flame, has all but disappeared. A secret now that only fire can tell.'"""|https://www.tk421.net/lotr/film/fotr/img/fotr0231.jpg|The Fellowship of the Ring
171|171|"Black Rider: ""Shire. Baggins."""|https://www.tk421.net/lotr/film/fotr/img/fotr0232.jpg|The Fellowship of the Ring
172|172|"Hobbit: ""Baggins. There's no Bagginses 'round here! They're up in Hobbiton, that way!"" [points]"|https://www.tk421.net/lotr/film/fotr/img/fotr0233.jpg|The Fellowship of the Ring
173|173|"""Hey ho, to the bottle I go!"|https://www.tk421.net/lotr/film/fotr/img/fotr0234.jpg|The Fellowship of the Ring
174|174|"First Hobbit: ""There's been some strange folk crossing the Shire. Dwarves, and others of a less than savoury nature."""|https://www.tk421.net/lotr/film/fotr/img/fotr0236.jpg|The Fellowship of the Ring
175|175|"Gaffer: ""War is brewing. The mountains are fair teeming with goblins."""|https://www.tk421.net/lotr/film/fotr/img/fotr0237.jpg|The Fellowship of the Ring
176|176|[He continues to expound on his theme of doom to the others. Sam, opposite, takes a pull of his pipe and looks at Rosie behind the bar. She gives him a huge smile.]|https://www.tk421.net/lotr/film/fotr/img/fotr0238.jpg|The Fellowship of the Ring
177|177|"Second Hobbit: ""Far-off tales and children's stories, that's all that is. You're beginning to sound like that old Bilbo Baggins. Cracked, he was."""|https://www.tk421.net/lotr/film/fotr/img/fotr0239.jpg|The Fellowship of the Ring
178|178|"Gaffer: ""Young Mister Frodo, here, he's cracking!"" (Laughs)"|https://www.tk421.net/lotr/film/fotr/img/fotr0241.jpg|The Fellowship of the Ring
179|179|[Frodo merely smiles and raises his tankard.]|https://www.tk421.net/lotr/film/fotr/img/fotr0242.jpg|The Fellowship of the Ring
180|180|[Frodo and Sam are preparing to leave. Rosie stands at the door, wiping a tankard.]|https://www.tk421.net/lotr/film/fotr/img/fotr0243.jpg|The Fellowship of the Ring
181|181|"Frodo: ""Don't worry, Sam. Rosie knows an idiot when she sees one."""|https://www.tk421.net/lotr/film/fotr/img/fotr0244.jpg|The Fellowship of the Ring
182|182|"Sam: ""Does she?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0245.jpg|The Fellowship of the Ring
183|183|[Frodo comes up the steps and opens his front door. Inside, Bag End is unlit, but papers and curtains are flapping in the breeze, indicating open windows. Frodo enters cautiously.]|https://www.tk421.net/lotr/film/fotr/img/fotr0246.jpg|The Fellowship of the Ring
184|184|[There seems to be no sign of life, but  a hand descends on his shoulder from behind. Frodo jumps, gasps and turns. It is Gandalf. He looks wild and dishevelled.]|https://www.tk421.net/lotr/film/fotr/img/fotr0248.jpg|The Fellowship of the Ring
185|185|"Gandalf: ""Is it secret?! Is it safe?!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0249.jpg|The Fellowship of the Ring
186|186|"Frodo: ""Ah!"" [hands Gandalf the envelope]"|https://www.tk421.net/lotr/film/fotr/img/fotr0250.jpg|The Fellowship of the Ring
187|187|[The envelope is rapidly consumed by the flames, revealing the Ring inside. Gandalf gets a pair of tongs and picks up the Ring as Frodo watches.]|https://www.tk421.net/lotr/film/fotr/img/fotr0251.jpg|The Fellowship of the Ring
188|188|"Gandalf: ""Hold out your hand Frodo, it's quite cool."""|https://www.tk421.net/lotr/film/fotr/img/fotr0252.jpg|The Fellowship of the Ring
189|189|[He drops the Ring on Frodo's hand. It seems to weigh the Hobbit's hand down. Gandalf stands up and turns away from the fire.]|https://www.tk421.net/lotr/film/fotr/img/fotr0253.jpg|The Fellowship of the Ring
190|190|"Gandalf: ""What can you see? Can you see anything?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0254.jpg|The Fellowship of the Ring
191|191|[Gandalf sighs in relief, and then his eyes narrow  as Frodo corrects himself.]|https://www.tk421.net/lotr/film/fotr/img/fotr0255.jpg|The Fellowship of the Ring
192|192|[Faint glowing runes start to appear on the band. A voice whispers, as if the Ring is speaking to him.]|https://www.tk421.net/lotr/film/fotr/img/fotr0256.jpg|The Fellowship of the Ring
193|193|[The runes are reflected on Frodo's face as he tries to puzzle them out.]|https://www.tk421.net/lotr/film/fotr/img/fotr0257.jpg|The Fellowship of the Ring
194|194|"Frodo: ""Mordor?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0258.jpg|The Fellowship of the Ring
195|195|"Gandalf: ""In the common tongue it says, 'One Ring to rule them all, One Ring to find them. One Ring to bring them all and in the darkness bind them.'"""|https://www.tk421.net/lotr/film/fotr/img/fotr0259.jpg|The Fellowship of the Ring
196|196|[Frodo and Gandalf sit down in the kitchen with tea. The Ring lies on the table between them.]|https://www.tk421.net/lotr/film/fotr/img/fotr0260.jpg|The Fellowship of the Ring
197|197|"Gandalf: ""This is the One Ring. Forged by the Dark Lord Sauron in the fires of Mount Doom. Taken by Isildur from the hand of Sauron himself."""|https://www.tk421.net/lotr/film/fotr/img/fotr0261.jpg|The Fellowship of the Ring
198|198|"Frodo: ""Bilbo found it. In Gollum's cave."""|https://www.tk421.net/lotr/film/fotr/img/fotr0263.jpg|The Fellowship of the Ring
199|199|"Gandalf: ""Yes. For sixty years the Ring lay quiet in Bilbo's keeping, prolonging his life, delaying old age. But no longer Frodo. Evil is stirring in Mordor. The Ring has awoken. It's heard its master's call."""|https://www.tk421.net/lotr/film/fotr/img/fotr0264.jpg|The Fellowship of the Ring
200|200|"Frodo: ""But he was destroyed! Sauron was destroyed."""|https://www.tk421.net/lotr/film/fotr/img/fotr0265.jpg|The Fellowship of the Ring
201|201|"Gandalf: ""No, Frodo. The spirit of Sauron endured. His life force is bound to the Ring, and the Ring survived. Sauron has returned. His Orcs have multiplied. His fortress at Barad-Dûr is rebuilt in the land of Mordor. Sauron needs only this Ring to cover all the lands of a second darkness."""|https://www.tk421.net/lotr/film/fotr/img/fotr0266.jpg|The Fellowship of the Ring
202|202|"Frodo: ""All right, we put it away. We keep it hidden. We never speak of it again. No one knows it's here, do they? Do they Gandalf?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0270.jpg|The Fellowship of the Ring
203|203|"Gandalf: ""There is one other who knew that Bilbo had the Ring. I looked everywhere for the creature Gollum. But the enemy found him first."""|https://www.tk421.net/lotr/film/fotr/img/fotr0271.jpg|The Fellowship of the Ring
204|204|[In the chambers of Barad-Dûr, Gollum's tortured body writhes.]|https://www.tk421.net/lotr/film/fotr/img/fotr0274.jpg|The Fellowship of the Ring
205|205|"Gollum (shrieking): ""Shire! Baggins!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0275.jpg|The Fellowship of the Ring
206|206|"Frodo: ""Shire. Baggins. But that would lead them here!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0276.jpg|The Fellowship of the Ring
207|207|[Two Black Riders thunder down a moonlit road. A Hobbit holds up his lantern at the sound of the approaching horses.]|https://www.tk421.net/lotr/film/fotr/img/fotr0277.jpg|The Fellowship of the Ring
208|208|"Hobbit: ""Who goes there?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0278.jpg|The Fellowship of the Ring
209|209|"Frodo: ""You must take it!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0281.jpg|The Fellowship of the Ring
210|210|"Gandalf: ""Don't "|https://www.tk421.net/lotr/film/fotr/img/fotr0280.jpg|The Fellowship of the Ring
211|211|"Gandalf: ""No! No, it can't."""|https://www.tk421.net/lotr/film/fotr/img/fotr0282.jpg|The Fellowship of the Ring
212|212|"Frodo: ""What must I do?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0283.jpg|The Fellowship of the Ring
213|213|"Frodo: ""Where? Where do I go?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0284.jpg|The Fellowship of the Ring
214|214|"Gandalf: ""Get out of the Shire. Make for the village Bree."""|https://www.tk421.net/lotr/film/fotr/img/fotr0285.jpg|The Fellowship of the Ring
215|215|"Frodo: ""Bree. What about you?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0286.jpg|The Fellowship of the Ring
216|216|"Gandalf: ""I don't know Frodo. I don't have any answers. I must see the head of my order. He is both wise and powerful. Trust me Frodo, he'll know what to do."""|https://www.tk421.net/lotr/film/fotr/img/fotr0287.jpg|The Fellowship of the Ring
217|217|"Gandalf: ""You'll have to leave the name of Baggins behind you, for that name is not safe outside the Shire."""|https://www.tk421.net/lotr/film/fotr/img/fotr0288.jpg|The Fellowship of the Ring
218|218|"Frodo: ""I can cut across country easily enough."""|https://www.tk421.net/lotr/film/fotr/img/fotr0290.jpg|The Fellowship of the Ring
219|219|"Gandalf: ""My dear Frodo. Hobbits really are amazing creatures! You can learn all that there is to know about their ways in a month, and yet after a hundred years, they can still surprise you."""|https://www.tk421.net/lotr/film/fotr/img/fotr0291.jpg|The Fellowship of the Ring
220|220|"Gandalf: [hears rustling of the leaves] ""Get down!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0292.jpg|The Fellowship of the Ring
221|221|[Frodo drops to the floor. Gandalf goes to the window, peers out cautiously then gives the bushes a whack with his staff.]|https://www.tk421.net/lotr/film/fotr/img/fotr0293.jpg|The Fellowship of the Ring
222|222|"[An ""oofff!"" is heard from the object of the whack. Gandalf drags the offender up by his hair and plops him onto the table.]"||
223|223|"Sam: ""I haven't dropped no eaves sir, honest. I was just cutting the grass under the window there, if you follow me."""|https://www.tk421.net/lotr/film/fotr/img/fotr0295.jpg|The Fellowship of the Ring
224|224|"Gandalf: ""A little late for trimming the verge, don't you think?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0296.jpg|The Fellowship of the Ring
225|225|"Gandalf: ""What did you hear? Speak!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0297.jpg|The Fellowship of the Ring
226|226|"Sam: ""N-n-n-nothing important. That is I heard a good deal about a Ring and a Dark Lord and something about the end of the world but… Please, Mister Gandalf sir, don't hurt me. Don't turn me into anythin' — unnatural."""|https://www.tk421.net/lotr/film/fotr/img/fotr0298.jpg|The Fellowship of the Ring
227|227|"Gandalf: ""Noooo?"" [He turns a conspiratorial gaze upon Frodo.] ""Perhaps not. I have thought of a better use for you…"""|https://www.tk421.net/lotr/film/fotr/img/fotr0299.jpg|The Fellowship of the Ring
228|228|[Early dawn on the following morning, Gandalf, Frodo and Sam make their way along the road. Sam, encumbered with pots and pans, puffs along behind Gandalf's horse.]|https://www.tk421.net/lotr/film/fotr/img/fotr0302.jpg|The Fellowship of the Ring
229|229|[They enter a more heavily forested area and some dense undergrowth.]|https://www.tk421.net/lotr/film/fotr/img/fotr0303.jpg|The Fellowship of the Ring
230|230|"Gandalf: ""Be careful both of you. The enemy has many spies in his service: birds, beasts."" [turns to Frodo] ""Is it safe?"""|https://www.tk421.net/lotr/film/fotr/img/fotr0304.jpg|The Fellowship of the Ring
231|231|[Frodo pats his vest pocket.]|https://www.tk421.net/lotr/film/fotr/img/fotr0305.jpg|The Fellowship of the Ring
232|232|"Gandalf: ""Never put it on, for the agents of the Dark Lord will be drawn to its power."""|https://www.tk421.net/lotr/film/fotr/img/fotr0306.jpg|The Fellowship of the Ring
233|233|[Gandalf rides off, leaving Frodo and Sam in the forest. They stare at each other. Eventually Frodo sighs, takes up his stick and continues on their journey. Sam follows.]|https://www.tk421.net/lotr/film/fotr/img/fotr0309.jpg|The Fellowship of the Ring
234|234|[Frodo and Sam trek along the countryside, making their way across streams, over hills and through meadows.]|https://www.tk421.net/lotr/film/fotr/img/fotr0310.jpg|The Fellowship of the Ring
235|235|"Sam: ""This is it."""|https://www.tk421.net/lotr/film/fotr/img/fotr0313.jpg|The Fellowship of the Ring
236|236|"Frodo: ""Come on Sam. Remember what Bilbo used to say: 'It's a dangerous business…' [Bilbo's voice] '…Frodo, going out your door. You step onto the road, and if you don't keep your feet, there's no knowing where you might be swept off to.'"""|https://www.tk421.net/lotr/film/fotr/img/fotr0314.jpg|The Fellowship of the Ring
237|237|[Frodo and Sam set up camp for the night. Sam cooks their meal of bacon, tomatoes and sausages as Frodo lies in a tree limb. Suddenly they both stop and listen. Singing can be heard in the distance. The voices are sweet and high, singing in a strange language.]|https://www.tk421.net/lotr/film/fotr/img/fotr0315.jpg|The Fellowship of the Ring
238|238|"Frodo: ""Sam! Wood-Elves!"""|https://www.tk421.net/lotr/film/fotr/img/fotr0318.jpg|The Fellowship of the Ring
239|239|[They scramble up to a  ridge where they can lie and watch unseen.]|https://www.tk421.net/lotr/film/fotr/img/fotr0319.jpg|The Fellowship of the Ring
240|240|[A group of Elves is passing slowly through the forest, some on horseback, some walking, some with banners. The group seems to shine of its own light, their white garments softly glowing against the purples and midnight blues of the woods. Their haunting song continues.]|https://www.tk421.net/lotr/film/fotr/img/fotr0320.jpg|The Fellowship of the Ring
241|241|"Frodo: ""They're going to the harbour beyond the White Towers. To the Grey Havens."""|https://www.tk421.net/lotr/film/fotr/img/fotr0321.jpg|The Fellowship of the Ring
242|242|"Sam: ""They're leaving Middle-Earth."""|https://www.tk421.net/lotr/film/fotr/img/fotr0322.jpg|The Fellowship of the Ring
